"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001959","regulation of cytokine-mediated signaling pathway","20/544","216/21273",0.0925925925925926,3.62081290849673,6.27161055571373,7.86624981867743e-07,0.00012882496818434,0.000121528782623778,"OAS3/OAS1/ISG15/USP18/ZBP1/PARP14/IRF7/PARP9/STAT2/TRIM6/ULK1/ADAR/AXL/TREX1/CPNE1/TNFRSF1A/IL1RN/USP25/STAP1/CD40",20
"GO:0002218","activation of innate immune response","29/544","409/21273",0.0709046454767726,2.77271052063857,5.86428576727083,8.57348835239857e-07,0.000135207086683382,0.000127549440751474,"RSAD2/OAS3/OAS1/OASL/IFIH1/DDX60/EIF2AK2/ZBP1/DHX58/IFI35/IRF7/RIGI/IFI16/TRIM5/NMI/TREX1/PIK3AP1/DAB2IP/LRCH4/SLC15A3/NOD1/NLRX1/PRKD1/SPSB3/CD274/ZDHHC18/ZNFX1/FCRL3/SEC14L1",29
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","21/544","240/21273",0.0875,3.42166819852941,6.11201040372263,1.05920091140569e-06,0.000161074195741623,0.000151951529245268,"RSAD2/OAS3/OAS1/OASL/IFIH1/DDX60/EIF2AK2/DHX58/IRF7/RIGI/IFI16/TREX1/PIK3AP1/SLC15A3/NOD1/NLRX1/PRKD1/SPSB3/ZDHHC18/FCRL3/SEC14L1",21
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","7/544","24/21273",0.291666666666667,11.4055606617647,8.26259173448762,1.63180980815271e-06,0.000239594695279801,0.00022602490845411,"OAS3/OAS1/ISG15/USP18/STAT2/ADAR/TREX1",7
"GO:0002221","pattern recognition receptor signaling pathway","26/544","357/21273",0.0728291316526611,2.84796712802768,5.70431459973861,1.93220832925007e-06,0.000274244768864893,0.000258712525769062,"RSAD2/OAS3/OAS1/OASL/IFIH1/DDX60/EIF2AK2/DHX58/IFI35/IRF7/RIGI/IFI16/NMI/TREX1/PIK3AP1/DAB2IP/LRCH4/SLC15A3/NOD1/NLRX1/PRKD1/SPSB3/CD274/ZDHHC18/FCRL3/SEC14L1",26
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","15/544","145/21273",0.103448275862069,4.04532200811359,5.96077136865236,4.84404292265918e-06,0.000662040546093303,0.000624544936810473,"PARP14/PARP9/STAT2/EPHB2/CCL2/NMI/TYK2/GBP7/TNFRSF1A/FLT3/STAT5B/PTPRD/NOTCH1/CD40/STAT1",15
"GO:0031348","negative regulation of defense response","28/544","423/21273",0.066193853427896,2.58849603671256,5.345861782665,4.97541039807086e-06,0.000662040546093303,0.000624544936810473,"OAS3/OAS1/ISG15/USP18/DHX58/PARP14/IFI16/SERPING1/STAT2/TRIM38/ADAR/NMI/TREX1/CEACAM1/TRAFD1/TRIM21/TNFRSF1A/NLRP4/ALOX5/GPR17/NLRX1/LGALS9/SIRPA/FPR2/ZDHHC18/MDK/CD200/NT5E",28
"GO:0002758","innate immune response-activating signaling pathway","26/544","385/21273",0.0675324675324675,2.6408422459893,5.26336151529112,7.58653278074554e-06,0.000978892623648925,0.0009234516456563,"RSAD2/OAS3/OAS1/OASL/IFIH1/DDX60/EIF2AK2/DHX58/IFI35/IRF7/RIGI/IFI16/NMI/TREX1/PIK3AP1/DAB2IP/LRCH4/SLC15A3/NOD1/NLRX1/PRKD1/SPSB3/CD274/ZDHHC18/FCRL3/SEC14L1",26
"GO:0039530","MDA-5 signaling pathway","5/544","13/21273",0.384615384615385,15.0402997737557,8.20315396296661,1.1657853726624e-05,0.00145997474023427,0.00137728699135595,"OAS3/IFIH1/DDX60/DHX58/IRF7",5
"GO:0032496","response to lipopolysaccharide","27/544","433/21273",0.0623556581986143,2.43840425893221,4.89880877819089,2.13452664089369e-05,0.00259680412483581,0.00244973042455649,"CMPK2/TRIM5/TRIM6/EPHB2/CHMP5/CCL2/MAPK3/AXL/CNP/CXCL13/DAB2IP/FOS/CXCL10/REN/SLC11A1/LGALS9/SIRPA/CD274/FOSL2/PTAFR/SBNO2/FCAR/STAP1/NOTCH1/CD40/C2/PDCD1LG2",27
"GO:0002237","response to molecule of bacterial origin","28/544","467/21273",0.0599571734475375,2.34461204181887,4.75965611130794,3.0502427282263e-05,0.00351025230723989,0.0033114441681114,"CMPK2/TRIM5/TRIM6/EPHB2/CHMP5/CCL2/MAPK3/AXL/CNP/CXCL13/DAB2IP/C5AR1/FOS/CXCL10/REN/SLC11A1/LGALS9/SIRPA/CD274/FOSL2/PTAFR/SBNO2/FCAR/STAP1/NOTCH1/CD40/C2/PDCD1LG2",28
"GO:0030522","intracellular receptor signaling pathway","28/544","467/21273",0.0599571734475375,2.34461204181887,4.75965611130794,3.0502427282263e-05,0.00351025230723989,0.0033114441681114,"RSAD2/OAS3/OAS1/OASL/IFIH1/DDX60/EIF2AK2/DHX58/IRF7/SP100/RIGI/PML/IFI16/KDM5D/TREX1/PIK3AP1/RXRA/SLC15A3/NOD1/NLRX1/PRKD1/SPSB3/NR5A1/ZDHHC18/FCRL3/SEC14L1/WBP2/NKX3-1",28
"GO:0071674","mononuclear cell migration","20/544","277/21273",0.0722021660649819,2.82344977702272,4.94857144573642,3.30823842278107e-05,0.00370696821163206,0.00349701878707274,"CCR1/CCL2/PIK3CD/MAPK3/CXCL13/C5AR1/CXCL10/ALOX5/CNN2/LGALS9/SIRPA/FPR2/CXCL11/STAP1/MDK/ADAM8/FUT4/CCL20/CD200/CCL7",20
"GO:0032728","positive regulation of interferon-beta production","8/544","51/21273",0.156862745098039,6.1340830449827,5.94660728273355,4.20169752840361e-05,0.00458739181434425,0.00432757834504405,"OAS3/OAS1/ISG15/IFIH1/OAS2/IRF7/RIGI/POLR3C",8
"GO:0039529","RIG-I signaling pathway","7/544","38/21273",0.184210526315789,7.20351199690402,6.20037174218704,4.36278041724117e-05,0.00464417975415323,0.00438115001899798,"OAS3/OASL/DDX60/DHX58/RIGI/NLRX1/SEC14L1",7
"GO:0097696","cell surface receptor signaling pathway via STAT","15/544","175/21273",0.0857142857142857,3.35183823529412,5.0608126865375,4.60613218134654e-05,0.0047836367873594,0.00451270870449766,"PARP14/PARP9/STAT2/EPHB2/CCL2/NMI/TYK2/GBP7/TNFRSF1A/FLT3/STAT5B/PTPRD/NOTCH1/CD40/STAT1",15
"GO:0002230","positive regulation of defense response to virus by host","7/544","39/21273",0.179487179487179,7.01880656108597,6.09454403020725,5.20089339555122e-05,0.00527271525672788,0.00497408751815124,"TRIM22/RIGI/PML/PARP9/TRIM6/DTX3L/STAT1",7
"GO:0071675","regulation of mononuclear cell migration","15/544","180/21273",0.0833333333333333,3.25873161764706,4.92999119479097,6.36611135577012e-05,0.00630393073322539,0.00594689863736078,"CCR1/CCL2/MAPK3/CXCL13/C5AR1/CXCL10/CNN2/LGALS9/FPR2/STAP1/MDK/ADAM8/CCL20/CD200/CCL7",15
